"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20210101 ~ 20210331"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 부천시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"경기도 부천시 중동","1171","1171","0000","포도마을(뉴서울)","131.571","202103","6","84,000","4","1993","소향로 124",""
"경기도 부천시 중동","1171","1171","0000","포도마을(뉴서울)","131.571","202103","26","85,000","4","1993","소향로 124",""
"경기도 부천시 중동","1170","1170","0000","포도마을(삼보)","84.855","202101","5","57,900","16","1994","조마루로 135",""
"경기도 부천시 중동","1170","1170","0000","포도마을(삼보)","84.855","202101","27","61,900","8","1994","조마루로 135",""
"경기도 부천시 중동","1170","1170","0000","포도마을(삼보)","59.955","202101","28","50,500","15","1994","조마루로 135",""
"경기도 부천시 중동","1170","1170","0000","포도마을(삼보)","59.955","202102","3","46,950","17","1994","조마루로 135",""
"경기도 부천시 중동","1170","1170","0000","포도마을(삼보)","75.195","202102","6","52,000","2","1994","조마루로 135",""
"경기도 부천시 중동","1170","1170","0000","포도마을(삼보)","59.955","202103","8","54,500","20","1994","조마루로 135",""
"경기도 부천시 중동","1170","1170","0000","포도마을(삼보)","75.195","202103","13","50,000","7","1994","조마루로 135",""
"경기도 부천시 중동","1170","1170","0000","포도마을(삼보)","59.955","202103","17","57,500","25","1994","조마루로 135",""
"경기도 부천시 중동","1170","1170","0000","포도마을(삼보)","84.855","202103","20","66,600","3","1994","조마루로 135","20210420"
"경기도 부천시 중동","1170","1170","0000","포도마을(영남)","75.195","202101","16","54,000","16","1994","조마루로 135",""
"경기도 부천시 중동","1170","1170","0000","포도마을(영남)","75.195","202101","24","59,400","12","1994","조마루로 135",""
"경기도 부천시 중동","1170","1170","0000","포도마을(영남)","75.195","202102","10","54,800","2","1994","조마루로 135",""
"경기도 부천시 중동","1170","1170","0000","포도마을(영남)","59.955","202102","27","54,000","8","1994","조마루로 135",""
"경기도 부천시 중동","1170","1170","0000","포도마을(영남)","84.855","202103","10","74,600","7","1994","조마루로 135",""
"경기도 부천시 중동","1170","1170","0000","포도마을(영남)","75.195","202103","12","63,600","6","1994","조마루로 135",""
"경기도 부천시 중동","1170","1170","0000","포도마을(영남)","75.195","202103","20","63,800","9","1994","조마루로 135",""
"경기도 부천시 중동","1170","1170","0000","포도마을(영남)","84.855","202103","20","72,500","19","1994","조마루로 135",""
"경기도 부천시 중동","1170","1170","0000","포도마을(영남)","75.195","202103","27","64,000","5","1994","조마루로 135",""
"경기도 부천시 중동","1170","1170","0000","포도마을(영남)","59.955","202103","27","50,000","2","1994","조마루로 135",""
"경기도 부천시 중동","596","0596","0000","풍남","50.49","202103","15","21,000","3","1985","석천로112번길 72",""
"경기도 부천시 중동","1161-2","1161","0002","프라움시티","24.47","202102","20","13,500","8","2011","소향로 127",""
"경기도 부천시 중동","1161-2","1161","0002","프라움시티","24.8","202103","3","14,000","12","2011","소향로 127",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202101","4","18,800","4","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202101","8","19,400","4","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202101","11","19,300","10","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202101","11","20,000","11","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","49.77","202101","12","28,000","3","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202101","13","19,500","2","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202101","14","20,000","13","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","49.77","202101","16","28,500","9","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","49.77","202101","18","30,500","3","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202101","20","19,700","4","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","49.77","202101","20","30,000","6","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202101","22","19,000","7","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202101","22","19,000","15","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202101","25","17,000","1","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","49.77","202101","27","29,750","4","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202101","29","17,000","11","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202101","29","20,500","5","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202101","30","21,900","8","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","3","20,300","10","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","4","21,600","10","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","6","20,000","3","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","6","20,400","6","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","6","21,000","8","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","6","18,700","1","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","7","20,000","9","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","49.77","202102","8","30,000","15","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","49.77","202102","9","30,000","4","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","49.77","202102","10","30,500","14","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","49.77","202102","10","26,250","1","1995","계남로 123","20210312"
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","15","19,600","6","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","17","20,000","2","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","17","20,450","12","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","20","20,000","2","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","20","20,000","5","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","20","21,300","15","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","24","21,700","13","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","24","17,500","1","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","24","20,900","3","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","25","20,500","6","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","25","20,000","3","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","26","20,000","15","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","26","20,500","3","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202102","27","21,000","11","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","49.77","202103","1","33,500","9","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","1","18,300","2","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","3","21,500","7","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","4","20,500","4","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","6","23,500","14","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","49.77","202103","6","32,000","4","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","10","24,000","13","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","11","20,000","1","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","12","20,500","3","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","12","22,600","3","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","12","24,000","10","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","13","21,400","10","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","14","24,000","15","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","14","20,000","15","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","49.77","202103","15","38,000","13","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","17","22,300","6","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","18","24,000","5","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","20","23,600","7","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","22","21,000","4","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","24","23,000","11","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","24","23,000","11","1995","계남로 123","20210409"
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","24","19,000","1","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","24","23,000","7","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","25","23,000","5","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","25","23,900","14","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","49.77","202103","27","31,400","15","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","27","19,800","1","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","28","23,900","8","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","31","21,700","3","1995","계남로 123",""
"경기도 부천시 중동","1028","1028","0000","한라마을(주공2)","41.85","202103","31","24,900","15","1995","계남로 123",""
